recordId,surveyId,district,enumeratorId,surveyDate,age,gender,education,employmentStatus,householdSize,weeklyHours,monthlyIncome,_plantedAnomaly,_plantedFlags
HIST_02506,PLFS_2026,Salem,E106,2025-06-01,47,Female,Post Graduate,Unemployed,5,0,0,False,
HIST_02507,PLFS_2026,Coimbatore,E104,2025-07-01,18,Female,Graduate,Unemployed,3,0,0,False,
HIST_02508,PLFS_2026,Chennai,E104,2025-09-01,44,Female,Secondary,Self-Employed,3,29,16217,False,
HIST_02509,PLFS_2026,Madurai,E101,2025-05-01,34,Male,Graduate,Employed,3,49,39119,False,
HIST_02510,PLFS_2026,Chennai,E105,2024-08-01,39,Female,Higher Secondary,Self-Employed,3,42,22547,False,
HIST_02511,PLFS_2026,Trichy,E102,2024-07-01,28,Male,Below Primary,Employed,4,48,12503,False,
HIST_02512,PLFS_2026,Chennai,E104,2024-06-01,43,Male,Below Primary,Employed,4,30,13528,False,
HIST_02513,PLFS_2026,Chennai,E107,2024-12-01,29,Female,Below Primary,Unemployed,2,0,0,False,
HIST_02514,PLFS_2026,Salem,E106,2025-01-01,35,Female,Secondary,Employed,1,48,12817,False,
HIST_02515,PLFS_2026,Trichy,E108,2025-09-01,39,Male,Graduate,Self-Employed,4,52,37977,False,
HIST_02516,PLFS_2026,Coimbatore,E106,2024-12-01,21,Male,Higher Secondary,Unemployed,3,0,0,False,
HIST_02517,PLFS_2026,Coimbatore,E102,2025-02-01,40,Female,Graduate,Self-Employed,3,41,21747,False,
HIST_02518,PLFS_2026,Coimbatore,E101,2025-04-01,49,Male,Graduate,Employed,4,52,26261,False,
HIST_02519,PLFS_2026,Chennai,E102,2024-08-01,30,Male,Graduate,Employed,2,47,22177,False,
HIST_02520,PLFS_2026,Salem,E104,2025-08-01,60,Female,Below Primary,Employed,2,47,15760,False,
HIST_02521,PLFS_2026,Trichy,E108,2024-07-01,45,Female,Below Primary,Employed,4,37,8683,False,
HIST_02522,PLFS_2026,Madurai,E101,2025-05-01,47,Female,Below Primary,Employed,5,41,9266,False,
HIST_02523,PLFS_2026,Coimbatore,E105,2025-11-01,18,Female,Post Graduate,Unemployed,2,0,0,False,
HIST_02524,PLFS_2026,Chennai,E105,2025-07-01,46,Male,Post Graduate,Employed,4,41,33567,False,
HIST_02525,PLFS_2026,Coimbatore,E105,2024-06-01,54,Male,Higher Secondary,Unemployed,4,0,0,False,
HIST_02526,PLFS_2026,Coimbatore,E102,2025-10-01,27,Male,Below Primary,Employed,3,49,11742,False,
HIST_02527,PLFS_2026,Coimbatore,E104,2024-01-01,37,Female,Secondary,Self-Employed,5,39,24711,False,
HIST_02528,PLFS_2026,Chennai,E105,2024-06-01,29,Male,Higher Secondary,Self-Employed,4,42,22543,False,
HIST_02529,PLFS_2026,Trichy,E108,2024-08-01,43,Female,Below Primary,Employed,4,38,9305,False,
HIST_02530,PLFS_2026,Madurai,E103,2025-12-01,65,Male,Graduate,Employed,3,50,18997,False,
HIST_02531,PLFS_2026,Coimbatore,E101,2025-11-01,34,Female,Post Graduate,Employed,3,48,17309,False,
HIST_02532,PLFS_2026,Coimbatore,E101,2024-09-01,39,Female,Post Graduate,Unemployed,2,0,0,False,
HIST_02533,PLFS_2026,Chennai,E102,2024-03-01,27,Female,Higher Secondary,Employed,3,36,19907,False,
HIST_02534,PLFS_2026,Trichy,E104,2024-05-01,23,Male,Below Primary,Employed,1,53,8889,False,
HIST_02535,PLFS_2026,Trichy,E103,2025-10-01,35,Male,Graduate,Unemployed,4,0,0,False,
HIST_02536,PLFS_2026,Trichy,E106,2025-06-01,40,Female,Graduate,Employed,5,35,27159,False,
HIST_02537,PLFS_2026,Madurai,E107,2024-04-01,18,Male,Secondary,Employed,3,45,14923,False,
HIST_02538,PLFS_2026,Salem,E103,2025-12-01,32,Female,Below Primary,Employed,2,45,14533,False,
HIST_02539,PLFS_2026,Trichy,E101,2024-04-01,24,Female,Post Graduate,Employed,3,49,47211,False,
HIST_02540,PLFS_2026,Salem,E103,2024-11-01,20,Male,Graduate,Self-Employed,3,47,27428,False,
HIST_02541,PLFS_2026,Madurai,E108,2025-04-01,18,Female,Secondary,Employed,4,57,18419,False,
HIST_02542,PLFS_2026,Coimbatore,E102,2024-05-01,25,Male,Post Graduate,Employed,3,59,44915,False,
HIST_02543,PLFS_2026,Chennai,E108,2025-05-01,45,Male,Post Graduate,Employed,4,39,36475,False,
HIST_02544,PLFS_2026,Coimbatore,E106,2024-08-01,37,Female,Graduate,Employed,4,57,34262,False,
HIST_02545,PLFS_2026,Coimbatore,E101,2024-11-01,20,Female,Below Primary,Employed,4,50,13485,False,
HIST_02546,PLFS_2026,Salem,E107,2025-03-01,30,Male,Secondary,Employed,7,34,14100,False,
HIST_02547,PLFS_2026,Trichy,E107,2025-09-01,40,Male,Secondary,Employed,6,38,17043,False,
HIST_02548,PLFS_2026,Salem,E108,2024-03-01,50,Female,Post Graduate,Employed,3,42,42298,False,
HIST_02549,PLFS_2026,Chennai,E102,2025-11-01,41,Male,Below Primary,Employed,5,55,12736,False,
HIST_02550,PLFS_2026,Coimbatore,E105,2025-03-01,41,Female,Higher Secondary,Self-Employed,4,48,22242,False,
HIST_02551,PLFS_2026,Trichy,E106,2024-10-01,37,Female,Post Graduate,Employed,5,57,26542,False,
HIST_02552,PLFS_2026,Trichy,E103,2025-04-01,38,Female,Below Primary,Unemployed,3,0,0,False,
HIST_02553,PLFS_2026,Salem,E102,2024-09-01,46,Female,Higher Secondary,Self-Employed,3,29,17753,False,
HIST_02554,PLFS_2026,Trichy,E104,2024-11-01,48,Female,Secondary,Employed,1,54,19876,False,
HIST_02555,PLFS_2026,Salem,E105,2024-07-01,53,Female,Post Graduate,Unemployed,3,0,0,False,
HIST_02556,PLFS_2026,Salem,E105,2025-08-01,53,Female,Secondary,Self-Employed,5,39,18312,False,
HIST_02557,PLFS_2026,Madurai,E105,2024-07-01,31,Female,Post Graduate,Employed,2,52,28898,False,
HIST_02558,PLFS_2026,Madurai,E108,2025-07-01,27,Male,Below Primary,Unemployed,2,0,0,False,
HIST_02559,PLFS_2026,Salem,E104,2024-07-01,51,Female,Secondary,Self-Employed,3,32,21023,False,
HIST_02560,PLFS_2026,Coimbatore,E106,2024-08-01,58,Female,Graduate,Unemployed,3,0,0,False,
HIST_02561,PLFS_2026,Trichy,E108,2025-06-01,57,Female,Secondary,Employed,3,34,20273,False,
HIST_02562,PLFS_2026,Chennai,E105,2024-04-01,47,Female,Post Graduate,Self-Employed,4,40,45557,False,
HIST_02563,PLFS_2026,Chennai,E102,2024-07-01,44,Female,Graduate,Employed,3,45,20430,False,
HIST_02564,PLFS_2026,Trichy,E105,2025-05-01,46,Female,Secondary,Employed,3,41,17881,False,
HIST_02565,PLFS_2026,Coimbatore,E108,2025-08-01,38,Male,Graduate,Employed,5,49,27124,False,
HIST_02566,PLFS_2026,Salem,E102,2024-05-01,47,Male,Below Primary,Employed,4,41,11700,False,
HIST_02567,PLFS_2026,Chennai,E101,2024-03-01,36,Female,Below Primary,Employed,4,42,11063,False,
HIST_02568,PLFS_2026,Salem,E103,2024-04-01,61,Female,Secondary,Employed,5,38,20055,False,
HIST_02569,PLFS_2026,Trichy,E101,2024-01-01,39,Male,Higher Secondary,Self-Employed,4,46,27234,False,
HIST_02570,PLFS_2026,Salem,E105,2025-02-01,42,Male,Secondary,Employed,3,53,18839,False,
HIST_02571,PLFS_2026,Trichy,E105,2025-06-01,39,Female,Secondary,Employed,4,44,18033,False,
HIST_02572,PLFS_2026,Trichy,E106,2024-08-01,30,Male,Graduate,Employed,3,37,20204,False,
HIST_02573,PLFS_2026,Trichy,E101,2024-06-01,27,Male,Post Graduate,Unemployed,3,0,0,False,
HIST_02574,PLFS_2026,Salem,E108,2024-04-01,18,Male,Secondary,Self-Employed,6,53,19604,False,
HIST_02575,PLFS_2026,Madurai,E104,2025-03-01,60,Male,Secondary,Self-Employed,2,60,14525,False,
HIST_02576,PLFS_2026,Salem,E102,2024-01-01,40,Male,Higher Secondary,Employed,2,45,23699,False,
HIST_02577,PLFS_2026,Trichy,E107,2025-03-01,36,Male,Secondary,Employed,4,45,16119,False,
HIST_02578,PLFS_2026,Chennai,E107,2025-11-01,31,Female,Graduate,Employed,5,39,33126,False,
HIST_02579,PLFS_2026,Coimbatore,E107,2024-01-01,52,Female,Secondary,Self-Employed,1,54,25417,False,
HIST_02580,PLFS_2026,Coimbatore,E107,2025-05-01,41,Female,Higher Secondary,Employed,4,53,20787,False,
HIST_02581,PLFS_2026,Trichy,E107,2025-03-01,40,Male,Higher Secondary,Employed,2,46,24191,False,
HIST_02582,PLFS_2026,Chennai,E107,2024-06-01,44,Female,Secondary,Employed,5,38,16082,False,
HIST_02583,PLFS_2026,Salem,E107,2024-09-01,60,Male,Higher Secondary,Self-Employed,3,46,21705,False,
HIST_02584,PLFS_2026,Coimbatore,E108,2024-01-01,28,Male,Below Primary,Employed,6,40,9294,False,
HIST_02585,PLFS_2026,Chennai,E107,2025-07-01,32,Female,Higher Secondary,Employed,1,39,17740,False,
HIST_02586,PLFS_2026,Coimbatore,E107,2025-12-01,45,Female,Graduate,Employed,3,52,35831,False,
HIST_02587,PLFS_2026,Salem,E106,2024-08-01,47,Female,Higher Secondary,Self-Employed,3,46,15290,False,
HIST_02588,PLFS_2026,Salem,E108,2024-06-01,36,Male,Secondary,Self-Employed,2,50,27261,False,
HIST_02589,PLFS_2026,Trichy,E104,2024-02-01,43,Female,Higher Secondary,Employed,1,42,22538,False,
HIST_02590,PLFS_2026,Madurai,E102,2025-11-01,39,Male,Below Primary,Unemployed,3,0,0,False,
HIST_02591,PLFS_2026,Trichy,E101,2024-09-01,26,Male,Post Graduate,Self-Employed,4,36,42090,False,
HIST_02592,PLFS_2026,Coimbatore,E103,2024-10-01,21,Male,Graduate,Employed,6,38,26747,False,
HIST_02593,PLFS_2026,Madurai,E104,2025-02-01,41,Female,Secondary,Employed,3,46,20071,False,
HIST_02594,PLFS_2026,Madurai,E102,2025-08-01,49,Male,Post Graduate,Unemployed,5,0,0,False,
HIST_02595,PLFS_2026,Madurai,E105,2025-06-01,65,Female,Graduate,Self-Employed,5,37,28559,False,
HIST_02596,PLFS_2026,Madurai,E101,2024-07-01,33,Male,Below Primary,Self-Employed,3,35,11011,False,
HIST_02597,PLFS_2026,Salem,E103,2025-06-01,59,Male,Graduate,Employed,4,25,34813,False,
HIST_02598,PLFS_2026,Salem,E103,2024-05-01,51,Male,Secondary,Self-Employed,3,50,14906,False,
HIST_02599,PLFS_2026,Salem,E103,2024-09-01,32,Male,Post Graduate,Employed,5,42,23790,False,
HIST_02600,PLFS_2026,Chennai,E107,2024-05-01,37,Male,Below Primary,Employed,3,54,12034,False,
HIST_02601,PLFS_2026,Madurai,E104,2025-08-01,32,Female,Post Graduate,Self-Employed,5,45,32299,False,
HIST_02602,PLFS_2026,Coimbatore,E104,2025-03-01,51,Male,Below Primary,Unemployed,4,0,0,False,
HIST_02603,PLFS_2026,Madurai,E101,2024-03-01,25,Female,Secondary,Employed,3,45,17299,False,
HIST_02604,PLFS_2026,Coimbatore,E108,2025-10-01,53,Female,Post Graduate,Employed,4,51,38071,False,
HIST_02605,PLFS_2026,Coimbatore,E108,2025-09-01,50,Female,Post Graduate,Employed,4,45,37899,False,
HIST_02606,PLFS_2026,Coimbatore,E105,2025-05-01,26,Female,Secondary,Employed,4,44,16192,False,
HIST_02607,PLFS_2026,Coimbatore,E103,2024-02-01,51,Male,Below Primary,Employed,2,41,14466,False,
HIST_02608,PLFS_2026,Salem,E105,2024-04-01,41,Female,Graduate,Employed,3,47,29004,False,
HIST_02609,PLFS_2026,Salem,E101,2024-11-01,19,Female,Secondary,Self-Employed,3,57,15626,False,
HIST_02610,PLFS_2026,Madurai,E107,2025-09-01,34,Male,Graduate,Self-Employed,3,44,24734,False,
HIST_02611,PLFS_2026,Madurai,E105,2025-01-01,43,Male,Secondary,Employed,4,51,14216,False,
HIST_02612,PLFS_2026,Madurai,E108,2024-09-01,33,Female,Graduate,Employed,3,48,23557,False,
HIST_02613,PLFS_2026,Coimbatore,E106,2024-07-01,48,Female,Secondary,Employed,5,37,16232,False,
HIST_02614,PLFS_2026,Chennai,E104,2024-05-01,31,Male,Higher Secondary,Employed,7,41,29381,False,
HIST_02615,PLFS_2026,Salem,E108,2025-01-01,22,Female,Below Primary,Employed,2,39,9970,False,
HIST_02616,PLFS_2026,Salem,E108,2024-02-01,34,Female,Below Primary,Employed,3,38,14780,False,
HIST_02617,PLFS_2026,Madurai,E105,2025-05-01,52,Male,Below Primary,Self-Employed,5,49,12222,False,
HIST_02618,PLFS_2026,Madurai,E105,2024-02-01,32,Male,Post Graduate,Employed,2,47,29080,False,
HIST_02619,PLFS_2026,Trichy,E106,2024-01-01,26,Female,Graduate,Employed,5,60,30202,False,
HIST_02620,PLFS_2026,Trichy,E108,2024-12-01,51,Female,Higher Secondary,Employed,3,34,24693,False,
HIST_02621,PLFS_2026,Trichy,E102,2025-03-01,44,Female,Graduate,Self-Employed,4,43,33388,False,
HIST_02622,PLFS_2026,Chennai,E102,2024-05-01,26,Female,Higher Secondary,Unemployed,2,0,0,False,
HIST_02623,PLFS_2026,Coimbatore,E105,2024-05-01,24,Male,Secondary,Employed,3,39,17061,False,
HIST_02624,PLFS_2026,Coimbatore,E105,2025-01-01,20,Male,Below Primary,Employed,4,54,12325,False,
HIST_02625,PLFS_2026,Chennai,E103,2024-07-01,56,Female,Post Graduate,Employed,5,51,38567,False,
HIST_02626,PLFS_2026,Madurai,E107,2025-06-01,38,Female,Secondary,Employed,4,41,11222,False,
HIST_02627,PLFS_2026,Chennai,E103,2024-02-01,43,Female,Graduate,Self-Employed,2,37,28001,False,
HIST_02628,PLFS_2026,Madurai,E108,2024-06-01,36,Female,Below Primary,Employed,2,46,14318,False,
HIST_02629,PLFS_2026,Coimbatore,E106,2025-08-01,24,Female,Graduate,Self-Employed,5,32,39857,False,
HIST_02630,PLFS_2026,Salem,E106,2025-09-01,33,Female,Post Graduate,Employed,4,29,37527,False,
HIST_02631,PLFS_2026,Trichy,E105,2025-08-01,40,Male,Secondary,Self-Employed,3,40,14592,False,
HIST_02632,PLFS_2026,Coimbatore,E108,2024-09-01,51,Female,Post Graduate,Employed,4,57,33998,False,
HIST_02633,PLFS_2026,Coimbatore,E101,2025-07-01,32,Female,Higher Secondary,Employed,5,32,16660,False,
HIST_02634,PLFS_2026,Madurai,E104,2024-08-01,51,Male,Graduate,Self-Employed,2,30,38463,False,
HIST_02635,PLFS_2026,Chennai,E106,2025-02-01,21,Female,Graduate,Employed,4,45,12260,False,
HIST_02636,PLFS_2026,Salem,E102,2024-08-01,34,Male,Post Graduate,Employed,4,47,44866,False,
HIST_02637,PLFS_2026,Chennai,E106,2024-02-01,33,Female,Graduate,Self-Employed,4,39,20101,False,
HIST_02638,PLFS_2026,Madurai,E107,2025-04-01,22,Male,Higher Secondary,Self-Employed,2,53,15335,False,
HIST_02639,PLFS_2026,Chennai,E105,2024-08-01,41,Female,Graduate,Self-Employed,3,44,35636,False,
HIST_02640,PLFS_2026,Coimbatore,E104,2025-01-01,32,Female,Secondary,Employed,4,45,17452,False,
HIST_02641,PLFS_2026,Trichy,E103,2024-11-01,65,Male,Post Graduate,Employed,2,55,42988,False,
HIST_02642,PLFS_2026,Coimbatore,E102,2024-04-01,32,Male,Below Primary,Self-Employed,6,30,10747,False,
HIST_02643,PLFS_2026,Chennai,E103,2025-06-01,23,Female,Graduate,Self-Employed,4,36,30425,False,
HIST_02644,PLFS_2026,Madurai,E101,2024-01-01,35,Female,Secondary,Employed,3,48,17032,False,
HIST_02645,PLFS_2026,Salem,E106,2025-10-01,24,Female,Post Graduate,Employed,7,41,21146,False,
HIST_02646,PLFS_2026,Madurai,E105,2024-11-01,27,Male,Below Primary,Self-Employed,2,51,12771,False,
HIST_02647,PLFS_2026,Chennai,E101,2025-08-01,42,Male,Secondary,Self-Employed,3,42,16664,False,
HIST_02648,PLFS_2026,Coimbatore,E108,2024-04-01,37,Female,Post Graduate,Employed,5,47,41800,False,
HIST_02649,PLFS_2026,Trichy,E102,2025-08-01,43,Female,Secondary,Employed,5,47,19291,False,
HIST_02650,PLFS_2026,Trichy,E105,2024-06-01,52,Male,Graduate,Unemployed,3,0,0,False,
HIST_02651,PLFS_2026,Salem,E101,2025-01-01,40,Female,Secondary,Unemployed,1,0,0,False,
HIST_02652,PLFS_2026,Coimbatore,E106,2025-05-01,51,Female,Higher Secondary,Unemployed,3,0,0,False,
HIST_02653,PLFS_2026,Coimbatore,E107,2024-08-01,54,Female,Higher Secondary,Employed,3,46,23295,False,
HIST_02654,PLFS_2026,Coimbatore,E103,2025-11-01,42,Male,Below Primary,Employed,3,55,7464,False,
HIST_02655,PLFS_2026,Trichy,E102,2024-05-01,32,Male,Graduate,Employed,4,48,35575,False,
HIST_02656,PLFS_2026,Chennai,E105,2024-11-01,52,Female,Post Graduate,Employed,3,55,32573,False,
HIST_02657,PLFS_2026,Coimbatore,E107,2025-02-01,49,Male,Post Graduate,Unemployed,6,0,0,False,
HIST_02658,PLFS_2026,Salem,E104,2025-04-01,34,Male,Higher Secondary,Employed,2,47,17093,False,
HIST_02659,PLFS_2026,Madurai,E106,2024-03-01,28,Male,Below Primary,Self-Employed,2,41,11932,False,
HIST_02660,PLFS_2026,Salem,E107,2024-06-01,41,Female,Graduate,Unemployed,3,0,0,False,
HIST_02661,PLFS_2026,Coimbatore,E106,2025-03-01,28,Male,Higher Secondary,Unemployed,4,0,0,False,
HIST_02662,PLFS_2026,Coimbatore,E106,2025-07-01,33,Male,Below Primary,Self-Employed,2,43,12563,False,
HIST_02663,PLFS_2026,Madurai,E105,2025-02-01,33,Male,Graduate,Self-Employed,1,38,36145,False,
HIST_02664,PLFS_2026,Salem,E103,2024-02-01,55,Male,Secondary,Employed,2,50,13757,False,
HIST_02665,PLFS_2026,Coimbatore,E105,2024-07-01,54,Male,Graduate,Employed,4,52,18395,False,
HIST_02666,PLFS_2026,Chennai,E106,2025-11-01,46,Female,Post Graduate,Employed,3,51,44952,False,
HIST_02667,PLFS_2026,Chennai,E102,2025-04-01,38,Male,Secondary,Employed,3,51,17783,False,
HIST_02668,PLFS_2026,Trichy,E105,2025-05-01,27,Female,Post Graduate,Self-Employed,2,33,34121,False,
HIST_02669,PLFS_2026,Trichy,E104,2025-02-01,51,Male,Graduate,Self-Employed,4,40,32507,False,
HIST_02670,PLFS_2026,Trichy,E105,2025-06-01,28,Female,Below Primary,Employed,4,43,13869,False,
HIST_02671,PLFS_2026,Chennai,E107,2025-07-01,19,Male,Graduate,Self-Employed,2,31,26546,False,
HIST_02672,PLFS_2026,Coimbatore,E108,2025-08-01,52,Male,Higher Secondary,Self-Employed,3,40,25835,False,
HIST_02673,PLFS_2026,Madurai,E108,2024-09-01,50,Female,Below Primary,Self-Employed,3,50,9415,False,
HIST_02674,PLFS_2026,Trichy,E105,2025-01-01,54,Female,Below Primary,Employed,6,49,6997,False,
HIST_02675,PLFS_2026,Chennai,E104,2025-03-01,31,Male,Graduate,Employed,4,41,35124,False,
HIST_02676,PLFS_2026,Chennai,E102,2024-09-01,45,Female,Below Primary,Employed,3,45,9854,False,
HIST_02677,PLFS_2026,Salem,E101,2025-04-01,35,Male,Post Graduate,Unemployed,3,0,0,False,
HIST_02678,PLFS_2026,Salem,E102,2024-08-01,20,Female,Post Graduate,Unemployed,1,0,0,False,
HIST_02679,PLFS_2026,Madurai,E104,2024-01-01,38,Female,Below Primary,Employed,4,56,12483,False,
HIST_02680,PLFS_2026,Madurai,E108,2024-01-01,35,Male,Secondary,Self-Employed,1,45,18256,False,
HIST_02681,PLFS_2026,Salem,E103,2025-10-01,45,Female,Higher Secondary,Employed,3,41,15496,False,
HIST_02682,PLFS_2026,Coimbatore,E104,2025-12-01,18,Male,Higher Secondary,Employed,2,32,23481,False,
HIST_02683,PLFS_2026,Salem,E105,2025-06-01,31,Male,Below Primary,Self-Employed,3,37,4241,False,
HIST_02684,PLFS_2026,Chennai,E101,2024-08-01,56,Male,Higher Secondary,Self-Employed,2,41,15598,False,
HIST_02685,PLFS_2026,Chennai,E108,2024-11-01,49,Male,Post Graduate,Self-Employed,4,38,35019,False,
HIST_02686,PLFS_2026,Trichy,E108,2025-05-01,58,Male,Graduate,Unemployed,3,0,0,False,
HIST_02687,PLFS_2026,Salem,E102,2024-12-01,18,Male,Higher Secondary,Employed,3,47,26838,False,
HIST_02688,PLFS_2026,Madurai,E105,2025-12-01,18,Male,Post Graduate,Self-Employed,2,40,37973,False,
HIST_02689,PLFS_2026,Chennai,E102,2024-06-01,36,Male,Higher Secondary,Employed,3,48,18025,False,
HIST_02690,PLFS_2026,Trichy,E104,2025-04-01,49,Female,Below Primary,Employed,4,42,15842,False,
HIST_02691,PLFS_2026,Coimbatore,E107,2024-04-01,56,Female,Secondary,Employed,5,20,23684,False,
HIST_02692,PLFS_2026,Trichy,E108,2025-07-01,47,Male,Secondary,Self-Employed,6,54,23682,False,
HIST_02693,PLFS_2026,Coimbatore,E108,2025-01-01,48,Female,Higher Secondary,Employed,5,60,22952,False,
HIST_02694,PLFS_2026,Chennai,E101,2025-03-01,19,Male,Below Primary,Employed,3,48,12179,False,
HIST_02695,PLFS_2026,Chennai,E106,2025-09-01,23,Female,Graduate,Unemployed,1,0,0,False,
HIST_02696,PLFS_2026,Chennai,E106,2025-03-01,56,Male,Secondary,Self-Employed,5,53,17709,False,
HIST_02697,PLFS_2026,Trichy,E102,2025-07-01,18,Male,Graduate,Employed,3,42,25216,False,
HIST_02698,PLFS_2026,Trichy,E106,2024-04-01,38,Male,Higher Secondary,Employed,4,51,20776,False,
HIST_02699,PLFS_2026,Trichy,E107,2024-10-01,18,Male,Below Primary,Employed,3,45,14934,False,
HIST_02700,PLFS_2026,Salem,E103,2025-11-01,31,Female,Graduate,Self-Employed,4,47,28245,False,
HIST_02701,PLFS_2026,Salem,E106,2025-02-01,49,Male,Post Graduate,Employed,3,40,37909,False,
HIST_02702,PLFS_2026,Coimbatore,E105,2025-12-01,30,Female,Graduate,Employed,4,39,29267,False,
HIST_02703,PLFS_2026,Salem,E106,2024-06-01,36,Male,Secondary,Self-Employed,4,41,16779,False,
HIST_02704,PLFS_2026,Trichy,E102,2024-12-01,39,Male,Below Primary,Self-Employed,4,44,16092,False,
HIST_02705,PLFS_2026,Salem,E106,2024-04-01,26,Male,Post Graduate,Employed,3,32,40827,False,
HIST_02706,PLFS_2026,Chennai,E104,2024-02-01,24,Female,Higher Secondary,Self-Employed,3,42,23235,False,
HIST_02707,PLFS_2026,Trichy,E102,2025-11-01,31,Female,Post Graduate,Unemployed,3,0,0,False,
HIST_02708,PLFS_2026,Chennai,E107,2024-02-01,31,Female,Graduate,Employed,3,58,26683,False,
HIST_02709,PLFS_2026,Salem,E105,2025-12-01,29,Male,Secondary,Employed,3,40,15859,False,
HIST_02710,PLFS_2026,Trichy,E101,2024-04-01,22,Female,Below Primary,Employed,2,38,13419,False,
HIST_02711,PLFS_2026,Salem,E107,2025-06-01,33,Male,Higher Secondary,Employed,3,55,27698,False,
HIST_02712,PLFS_2026,Trichy,E104,2024-03-01,34,Female,Secondary,Employed,3,38,20493,False,
HIST_02713,PLFS_2026,Trichy,E102,2025-09-01,35,Male,Graduate,Employed,3,38,23689,False,
HIST_02714,PLFS_2026,Madurai,E103,2025-12-01,41,Male,Graduate,Employed,2,52,25010,False,
HIST_02715,PLFS_2026,Trichy,E105,2025-07-01,36,Male,Graduate,Employed,2,44,26161,False,
HIST_02716,PLFS_2026,Chennai,E107,2024-07-01,37,Female,Secondary,Self-Employed,5,46,15139,False,
HIST_02717,PLFS_2026,Salem,E106,2024-05-01,29,Female,Post Graduate,Employed,4,55,40142,False,
HIST_02718,PLFS_2026,Trichy,E105,2024-09-01,46,Male,Post Graduate,Self-Employed,4,56,23183,False,
HIST_02719,PLFS_2026,Chennai,E107,2024-09-01,46,Female,Below Primary,Self-Employed,5,34,9874,False,
HIST_02720,PLFS_2026,Coimbatore,E104,2025-12-01,27,Female,Secondary,Employed,3,41,18873,False,
HIST_02721,PLFS_2026,Trichy,E102,2025-10-01,48,Male,Secondary,Unemployed,5,0,0,False,
HIST_02722,PLFS_2026,Madurai,E104,2025-12-01,53,Male,Below Primary,Unemployed,4,0,0,False,
HIST_02723,PLFS_2026,Madurai,E104,2024-09-01,37,Male,Post Graduate,Employed,4,42,40042,False,
HIST_02724,PLFS_2026,Madurai,E102,2025-11-01,19,Male,Graduate,Employed,3,39,25903,False,
HIST_02725,PLFS_2026,Madurai,E108,2024-05-01,26,Male,Below Primary,Self-Employed,3,32,13316,False,
HIST_02726,PLFS_2026,Salem,E107,2025-01-01,37,Female,Graduate,Unemployed,1,0,0,False,
HIST_02727,PLFS_2026,Madurai,E104,2025-01-01,31,Female,Secondary,Self-Employed,3,44,19236,False,
HIST_02728,PLFS_2026,Madurai,E108,2025-04-01,20,Female,Graduate,Employed,4,38,27899,False,
HIST_02729,PLFS_2026,Chennai,E107,2025-03-01,37,Male,Below Primary,Self-Employed,3,36,11314,False,
HIST_02730,PLFS_2026,Chennai,E108,2025-05-01,57,Female,Secondary,Employed,2,58,17065,False,
HIST_02731,PLFS_2026,Salem,E103,2024-10-01,38,Female,Secondary,Employed,2,38,16189,False,
HIST_02732,PLFS_2026,Chennai,E108,2025-05-01,25,Male,Post Graduate,Employed,3,41,52065,False,
HIST_02733,PLFS_2026,Salem,E104,2025-03-01,24,Male,Higher Secondary,Self-Employed,4,46,17290,False,
HIST_02734,PLFS_2026,Coimbatore,E105,2024-06-01,46,Female,Secondary,Employed,3,25,20375,False,
HIST_02735,PLFS_2026,Madurai,E101,2024-08-01,24,Female,Graduate,Employed,2,50,26055,False,
HIST_02736,PLFS_2026,Trichy,E103,2024-04-01,49,Female,Higher Secondary,Employed,5,39,25490,False,
